ID,חברה,מס' אתר,עיר,כתובת האתר,רשות מקומית,תחום שיפוט,X_ITM,Y_ITM,סוג אתר,תאריך היתר הקמה,תאריך היתר הפעלה,בדיקה תקופתית אחרונה,היתר קרינה,עוצמה מרבית תיאורטית בµW לסמר,העוצמה ביחס לסף הבריאותי [%],תאור נקודה בה התקבלה תוצאה מירבית,קובץ הקמה,קובץ הפעלה,טכנולוגיית שידור
5673,PHI (משרת את הוט ופרטנר),TS0181E,אשדוד,רחוב שבי ציון,עירית אשדוד,אשדוד,166568,635202,תורן על הגג,15/12/2022,30/01/2022,10/09/2024,יש היתר,76.26,9.36,ברח` חיבת ציון 47 - מבנה מגורים - קומה 8 במרחק 51.00 מטר,http://documents.sviva.gov.il/B001_1_TS0181E_20221215_0825.pdf,http://documents.sviva.gov.il/B002_1_TS0181E_20220130_1730.pdf,דור 2 3 4 5
5674,PHI (משרת את הוט ופרטנר),TC0003C,תל אביב-יפו,בן שמן 9,עירית תל אביב,תל אביב יפו,180749,664648,תורן על הגג,23/08/2022,28/11/2022,10/09/2024,יש היתר,69.17,7.91,במבנה בבן שמן 6 במרחק 52 מטר,http://documents.sviva.gov.il/B001_1_TC0003C_20220823_1653.pdf,http://documents.sviva.gov.il/B002_1_TC0003C_20221128_1550.pdf,דור 2 3 4 5
5675,PHI (משרת את הוט ופרטנר),TC0057B,תל אביב-יפו,"שד` קק""ל איילון צפון",עירית תל אביב,תל אביב יפו,182298,669335,תורן קרקעי,09/01/2019,18/10/2023,10/09/2024,יש היתר,4.1,0.78,צפויה במבנה רכבת ישראל במרחק 18 מטר,http://documents.sviva.gov.il/B001_1_TC0057B_20190109_1226.pdf,http://documents.sviva.gov.il/B002_1_TC0057B_20231018_1115.pdf,דור 2 3 4
5676,PHI (משרת את הוט ופרטנר),TS0408K,יבנה,אולמי מנהטן יבנה,עירית יבנה,יבנה,174866,643906,מתקן גישה אלחוטי,12/11/2019,16/09/2024,10/09/2024,יש היתר,19.65,3.72,רמה זו צפויה בקומה מתחת במרחק 5 מטר,http://documents.sviva.gov.il/B001_1_TS0408K_20191112_1224.pdf,http://documents.sviva.gov.il/B002_1_TS0408K_20240916_0732.pdf,דור 2 3 4
5677,PHI (משרת את הוט ופרטנר),SO5279A,רהט,רהט על תורן פלאפון,עירית רהט,בני שמעון,174073,587596,תורן קרקעי,08/11/2017,23/08/2022,01/08/2022,יש היתר,0,0,אין איזור מאוכלס ברציפות,http://documents.sviva.gov.il/B001_1_SO5279A_20171108_0944.pdf,http://documents.sviva.gov.il/B002_1_SO5279A_20220823_1142.pdf,דור 2 3 4
5678,PHI (משרת את הוט ופרטנר),WI3910B,הרצליה,הסדנאות 8 - 10,עירית הרצליה,הרצליה,181870,674290,אתר זעיר פנימי,28/03/2017,09/08/2022,02/08/2022,יש היתר,39.69,6.26,במפלס הרצפה מול אנטנה כלל כיוונית במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_WI3910B_20170328_1517.pdf,http://documents.sviva.gov.il/B002_1_WI3910B_20220809_1655.pdf,דור 3 4
5679,PHI (משרת את הוט ופרטנר),WI6326B,ראשון לציון,שד` יצחק רבין,עירית ראשון לציון,ראשון לציון,176280,654157,אתר זעיר פנימי,04/05/2014,10/08/2022,02/08/2022,יש היתר,40.43,6.41,מפלס הרצפה,http://documents.sviva.gov.il/B001_1_WI6326B_20140504_0851.pdf,http://documents.sviva.gov.il/B002_1_WI6326B_20220810_1617.pdf,דור 3 4
5680,PHI (משרת את הוט ופרטנר),WI3799C,תל אביב-יפו,ניסים אלוני 10,עירית תל אביב,תל אביב יפו,181020,666242,אתר זעיר פנימי,21/10/2014,15/08/2022,02/08/2022,יש היתר,29.64,5.03,מפלס הרצפה,http://documents.sviva.gov.il/B001_1_WI3799C_20141021_1013.pdf,http://documents.sviva.gov.il/B002_1_WI3799C_20220815_0924.pdf,דור 3 4
5681,PHI (משרת את הוט ופרטנר),NE1601A,מחולה,צומת מחולה,מ.א ערבות הירדן,ערבות הירדן,249449,696851,תורן קרקעי,24/01/2022,21/08/2022,03/08/2022,יש היתר,0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת מקום,http://documents.sviva.gov.il/B001_1_NE1601A_20220124_1109.pdf,http://documents.sviva.gov.il/B002_1_NE1601A_20220821_1535.pdf,דור 2 3 4
5682,PHI (משרת את הוט ופרטנר),NE4173H,דבורה,צומת חבר כניסה לדבורה,מ.א הגלבוע,הגלבוע,224689,719107,תורן קרקעי,27/12/2021,22/08/2022,03/08/2022,יש היתר,0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת מקום,http://documents.sviva.gov.il/B001_1_NE4173H_20211227_1549.pdf,http://documents.sviva.gov.il/B002_1_NE4173H_20220822_1312.pdf,דור 2 3 4
5683,PHI (משרת את הוט ופרטנר),NE1846E,גשר,גשר,מ.א עמק הירדן,בקעת בית שאן,252556,725549,תורן קרקעי,29/03/2022,24/08/2022,03/08/2022,יש היתר,0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת מקום,http://documents.sviva.gov.il/B001_1_NE1846E_20220329_1521.pdf,http://documents.sviva.gov.il/B002_1_NE1846E_20220824_0859.pdf,דור 2 3 4
5684,PHI (משרת את הוט ופרטנר),WI6307D,תל אביב-יפו,יצחק שדה 6,עירית תל אביב,תל אביב יפו,179848,669848,אתר זעיר פנימי,14/11/2021,18/12/2022,07/08/2022,יש היתר,18.85,3.71,במפלס הריצפה מול אנטנה כלל כיוונית במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_WI6307D_20211114_1356.pdf,http://documents.sviva.gov.il/B002_1_WI6307D_20221218_1001.pdf,דור 3 4
5685,PHI (משרת את הוט ופרטנר),EA2359A,נתיב הגדוד,נתיב הגדוד שת פ פלאפון,מ.א ערבות הירדן,ערבות הירדן,243037,655081,תורן קרקעי,17/11/2016,24/09/2020,08/08/2022,יש היתר,2.48,0.42,במבנה נטוש חד קומתי - קרקע במרחק 28 מטר,http://documents.sviva.gov.il/B001_1_EA2359A_20161117_1026.pdf,http://documents.sviva.gov.il/B002_1_EA2359A_20200924_1158.pdf,דור 2 3 4
5686,PHI (משרת את הוט ופרטנר),WI3911A,הרצליה,בניין גב ים שנקר 7-17,עירית הרצליה,הרצליה,182102,673969,אתר זעיר פנימי,21/10/2012,15/08/2022,09/08/2022,יש היתר,29.27,5.52,מפלס הרצפה,http://documents.sviva.gov.il/B001_1_WI3911A_20121021_0834.pdf,http://documents.sviva.gov.il/B002_1_WI3911A_20220815_0954.pdf,דור 3 4
5687,PHI (משרת את הוט ופרטנר),WI6328B,תל אביב-יפו,רחוב הנחושת פינת רחוב ראול ולמברג,עירית תל אביב,תל אביב יפו,184861,668524,אתר זעיר פנימי,29/08/2016,22/08/2022,09/08/2022,יש היתר,37.98,5.77,במפלס הרצפה מול אנטנה כלל כיוונית במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_WI6328B_20160829_0954.pdf,http://documents.sviva.gov.il/B002_1_WI6328B_20220822_0915.pdf,דור 3 4
5688,PHI (משרת את הוט ופרטנר),WI0229A,תל אביב-יפו,ראול ולנברג 24,עירית תל אביב,תל אביב יפו,184965,668685,אתר זעיר פנימי,03/05/2015,22/08/2022,09/08/2022,יש היתר,21.45,4.22,מפלס הרצפה,http://documents.sviva.gov.il/B001_1_WI0229A_20150503_0952.pdf,http://documents.sviva.gov.il/B002_1_WI0229A_20220822_1155.pdf,דור 3 4
5689,PHI (משרת את הוט ופרטנר),EI2236B,ירושלים,רח` קדושת אהרון 14,עירית ירושלים,ירושלים,219785,633812,אתר זעיר פנימי,13/11/2016,22/08/2022,11/08/2022,יש היתר,31.94,6.75,במפלס הרצפה מול אנטנה כלל כיוונית במרחק 0.8 מטר,http://documents.sviva.gov.il/B001_1_EI2236B_20161113_0917.pdf,http://documents.sviva.gov.il/B002_1_EI2236B_20220822_1215.pdf,דור 3
5690,PHI (משרת את הוט ופרטנר),EI2152A,ירושלים,מלון מצודת דוד ( לשעבר הילטון) רחוב דוד המלך 7,עירית ירושלים,ירושלים,221212,631593,אתר זעיר פנימי,17/01/2022,22/08/2022,11/08/2022,יש היתר,20.73,4.12,במפלס הרצפה מול אנטנת פנל במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_EI2152A_20220117_1609.pdf,http://documents.sviva.gov.il/B002_1_EI2152A_20220822_1212.pdf,דור 3 4
5691,PHI (משרת את הוט ופרטנר),EI2284C,מבשרת ציון,מחלף הראל,מ.מקומית מבשרת ציון,מבשרת ציון,213603,634060,אתר זעיר פנימי,13/02/2017,22/08/2022,11/08/2022,יש היתר,1.04,0.14,במפלס הרצפה מול אנטנה יאגי במרחק 6 מטר,http://documents.sviva.gov.il/B001_1_EI2284C_20170213_1019.pdf,http://documents.sviva.gov.il/B002_1_EI2284C_20220822_1215.pdf,דור 3 4
5692,PHI (משרת את הוט ופרטנר),NS4748C,נתניה,אצטדיון נתניה שתפ סלקום,עירית נתניה,נתניה,187582,689175,תורן קרקעי,06/06/2022,23/08/2022,15/08/2022,יש היתר,0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת מקום,http://documents.sviva.gov.il/B001_1_NS4748C_20220606_1608.pdf,http://documents.sviva.gov.il/B002_1_NS4748C_20220823_1659.pdf,דור 3 4 5
5693,PHI (משרת את הוט ופרטנר),IN4699B,חצור הגלילית,דרך יער ביריה,מ.מקומית חצור הגלילית,חצור הגלילית,250617,765986,אתר זעיר פנימי,23/05/2013,24/08/2022,15/08/2022,יש היתר,3.17,0.32,מפלס הקרקע,http://documents.sviva.gov.il/B001_1_IN4699B_20130523_0912.pdf,http://documents.sviva.gov.il/B002_1_IN4699B_20220824_0903.pdf,דור 3
5694,PHI (משרת את הוט ופרטנר),NN4053F,אביבים,אביבים בריכה צפונית,מ.א מרום הגליל,מרום הגליל,246190,776826,תורן קרקעי,13/04/2022,06/09/2022,17/08/2022,יש היתר,0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת מקום,http://documents.sviva.gov.il/B001_1_NN4053F_20220413_1314.pdf,http://documents.sviva.gov.il/B002_1_NN4053F_20220906_1406.pdf,דור 2 3 4
5695,PHI (משרת את הוט ופרטנר),NE1847B,אשדות יעקב איחוד,מטע מנגו דושן,מ.א עמק הירדן,בקעת בית שאן,250633,716398,תורן קרקעי,13/01/2022,06/09/2022,18/08/2022,יש היתר,0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת מקום,http://documents.sviva.gov.il/B001_1_NE1847B_20220113_1145.pdf,http://documents.sviva.gov.il/B002_1_NE1847B_20220906_1423.pdf,דור 2 3 4
5696,PHI (משרת את הוט ופרטנר),NN1807E,כדורי,בית קשת,מ.א הגליל התחתון,הגליל התחתון,238292,736096,תורן קרקעי,27/12/2021,06/09/2022,18/08/2022,יש היתר,0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת מקום,http://documents.sviva.gov.il/B001_1_NN1807E_20211227_1550.pdf,http://documents.sviva.gov.il/B002_1_NN1807E_20220906_1429.pdf,דור 2 3 4
5697,PHI (משרת את הוט ופרטנר),NN4284F,כפר כמא,כפר כמא,מ.מקומית כפר כמא,הגליל התחתון,242958,735945,תורן קרקעי,16/05/2022,06/09/2022,18/08/2022,יש היתר,0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת מקום,http://documents.sviva.gov.il/B001_1_NN4284F_20220516_1720.pdf,http://documents.sviva.gov.il/B002_1_NN4284F_20220906_1407.pdf,דור 3 4
5698,PHI (משרת את הוט ופרטנר),WE3123A,מצליח,בית קברות,מ.א גזר,גזר,189519,646154,תורן קרקעי,23/12/2012,28/08/2022,22/08/2022,יש היתר,3.79,0.77,מפלס הקרקע,http://documents.sviva.gov.il/B001_1_WE3123A_20121223_1038.pdf,http://documents.sviva.gov.il/B002_1_WE3123A_20220828_1809.pdf,דור 2 3 4
5699,PHI (משרת את הוט ופרטנר),SI5225A,באר שבע,עמק שרה רח` הקוצר 5 ב``ש,עירית באר שבע,באר שבע,182354,569134,אתר זעיר פנימי,30/05/2022,30/08/2022,24/08/2022,יש היתר,37.67,6.65,במפלס הרצפה מול אנטנת פנל במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_SI5225A_20220530_1229.pdf,http://documents.sviva.gov.il/B002_1_SI5225A_20220830_0900.pdf,דור 3 4
5700,PHI (משרת את הוט ופרטנר),SI5130A,אילת,ת.ד. 176 החוף הצפוני,עירית אילת,אילת,196266,384562,אתר זעיר פנימי,30/05/2022,30/08/2022,24/08/2022,יש היתר,24.08,4.91,במפלס הרצפה מול אנטנת פנל במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_SI5130A_20220530_1328.pdf,http://documents.sviva.gov.il/B002_1_SI5130A_20220830_1357.pdf,דור 3 4
5701,PHI (משרת את הוט ופרטנר),SI5172A,אילת,דרך הערבה,עירית אילת,אילת,194896,384691,אתר זעיר פנימי,16/02/2022,04/09/2022,24/08/2022,יש היתר,31.35,6.42,במפלס הרצפה מול אנטנת פנל במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_SI5172A_20220216_0926.pdf,http://documents.sviva.gov.il/B002_1_SI5172A_20220904_1016.pdf,דור 3 4
5702,PHI (משרת את הוט ופרטנר),EA2140H,ניל``י,"ניל""י - על תורן סלקום",מ.א מטה בנימין,מטה בנימין,204013,652795,תורן קרקעי,18/11/2012,04/09/2022,29/08/2022,יש היתר,0.4,0.05,שטח,http://documents.sviva.gov.il/B001_1_EA2140H_20121118_0750.pdf,http://documents.sviva.gov.il/B002_1_EA2140H_20220904_0958.pdf,דור 2 3 4
5703,PHI (משרת את הוט ופרטנר),WI6302A,רמת גן,רחוב זבוטינסקי 3 פינת אבא הלל,עירית רמת גן,רמת גן,181592,665592,אתר זעיר פנימי,21/07/2013,05/09/2022,29/08/2022,יש היתר,35.6,6.46,מפלס הרצפה,http://documents.sviva.gov.il/B001_1_WI6302A_20130721_0748.pdf,http://documents.sviva.gov.il/B002_1_WI6302A_20220905_1716.pdf,דור 2 3 4
5704,PHI (משרת את הוט ופרטנר),JW1047D,ירושלים,שער הגיא על סלקום,עירית ירושלים,מטה יהודה,204235,634750,תורן קרקעי,26/12/2012,06/09/2022,29/08/2022,יש היתר,5.2,0.6,מפלס הרצפה,http://documents.sviva.gov.il/B001_1_JW1047D_20121226_0946.pdf,http://documents.sviva.gov.il/B002_1_JW1047D_20220906_1418.pdf,דור 2 3 4
5705,PHI (משרת את הוט ופרטנר),WI6386B,תל אביב-יפו,רוטשילד 22,עירית תל אביב,תל אביב יפו,178583,663371,אתר זעיר פנימי,28/11/2021,06/09/2022,30/08/2022,יש היתר,23.53,4.71,במפלס הרצפה מול אנטנת פנל במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_WI6386B_20211128_0917.pdf,http://documents.sviva.gov.il/B002_1_WI6386B_20220906_1443.pdf,דור 3 4
5706,PHI (משרת את הוט ופרטנר),IN4711C,יקנעם עילית,התנופה 3,מ.מקומית יקנעם עילית,יוקנעם עילית,210307,730279,אתר זעיר פנימי,29/01/2017,06/09/2022,30/08/2022,יש היתר,15.77,3.11,במפלס הרצפה מול אנטנה ככל כיוונית במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_IN4711C_20170129_1011.pdf,http://documents.sviva.gov.il/B002_1_IN4711C_20220906_1415.pdf,דור 3 4
5707,PHI (משרת את הוט ופרטנר),IN4986B,נצרת,הר הקפיצה נצרת רחוב 2015,עירית נצרת,נצרת,227684,731783,אתר זעיר פנימי,09/10/2024,06/09/2022,31/08/2022,יש היתר,11.97,2.33,במפלס הרצפה מול אנטנה כלל כיווני ת במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_IN4986B_20241009_1251.pdf,http://documents.sviva.gov.il/B002_1_IN4986B_20220906_1416.pdf,דור 3 4
5708,PHI (משרת את הוט ופרטנר),NM4566D,ציפורי,מזרחית למושב,מ.א עמק יזרעאל,עמק יזרעאל,227263,738751,תורן קרקעי,31/07/2022,06/09/2022,31/08/2022,יש היתר,1.19,0.28,בחממות - קרקע במרחק 53 מטר,http://documents.sviva.gov.il/B001_1_NM4566D_20220731_1508.pdf,http://documents.sviva.gov.il/B002_1_NM4566D_20220906_1428.pdf,דור 2 3 4
5709,PHI (משרת את הוט ופרטנר),IN6405C,נתניה,הרצל 60,עירית נתניה,נתניה,187226,692587,אתר זעיר פנימי,30/06/2022,19/09/2022,01/09/2022,יש היתר,23.39,4.69,במפלס הרצפה מול אנטנת פנל במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_IN6405C_20220630_1758.pdf,http://documents.sviva.gov.il/B002_1_IN6405C_20220919_1517.pdf,דור 3 4
5710,PHI (משרת את הוט ופרטנר),SI5388B,רחובות,פארק המדע -  המדע 5,עירית רחובות,רחובות,181933,646924,אתר זעיר פנימי,28/07/2024,19/09/2022,04/09/2022,יש היתר,35.39,6.77,במפלס הרצפה מול אנטנת פנל במרחק 0.7 מטר,http://documents.sviva.gov.il/B001_1_SI5388B_20240728_1018.pdf,http://documents.sviva.gov.il/B002_1_SI5388B_20220919_1607.pdf,דור 3 4
5711,PHI (משרת את הוט ופרטנר),WI3399A,רחובות,קניון רחובות תח` מרכזית,עירית רחובות,רחובות,181843,644555,אתר זעיר פנימי,04/12/2014,19/09/2022,04/09/2022,יש היתר,11.13,2.24,מפלס הרצפה,http://documents.sviva.gov.il/B001_1_WI3399A_20141204_1120.pdf,http://documents.sviva.gov.il/B002_1_WI3399A_20220919_1622.pdf,דור 2 3 4
5712,PHI (משרת את הוט ופרטנר),JN1164D,מודיעין,שטח פתוח בצומת שילת כביש מס` 443,מ.מקומית מודיעין,חבל מודיעין,201831,646562,תורן קרקעי,22/06/2022,07/09/2022,05/09/2022,יש היתר,7.52,1.41,במבני תעשייה במרחק 108.2 מטר,http://documents.sviva.gov.il/B001_1_JN1164D_20220622_0812.pdf,http://documents.sviva.gov.il/B002_1_JN1164D_20220907_1706.pdf,דור 2 3 4
5713,PHI (משרת את הוט ופרטנר),WI6373B,גבעתיים,דב נבון,עירית גבעתיים,גבעתיים,181311,665271,אתר זעיר פנימי,25/04/2022,14/09/2022,05/09/2022,יש היתר,18.9,3.69,במפלס הרצפה מול אנטנת פנל במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_WI6373B_20220425_1720.pdf,http://documents.sviva.gov.il/B002_1_WI6373B_20220914_2003.pdf,דור 3 4
5714,PHI (משרת את הוט ופרטנר),NN4013B,אלמגור,"1.1 ק""מ מגשר אריק",מ.א עמק הירדן,גולן,258744,756844,תורן קרקעי,25/06/2017,19/09/2022,05/09/2022,יש היתר,4.66,0.54,בקרקע במרחק 50 מטר,http://documents.sviva.gov.il/B001_1_NN4013B_20170320_1146.pdf,http://documents.sviva.gov.il/B002_1_NN4013B_20220919_1604.pdf,דור 2 3 4
5715,PHI (משרת את הוט ופרטנר),NN1808C,אתר דרך,900 מ` דרומית לתחנת הדלק נימר,מ.א אפעל,הגליל התחתון,238297,743711,תורן קרקעי,28/03/2022,14/09/2022,06/09/2022,יש היתר,0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת מקום,http://documents.sviva.gov.il/B001_1_NN1808C_20220328_2050.pdf,http://documents.sviva.gov.il/B002_1_NN1808C_20220914_1810.pdf,דור 2 3 4
5716,PHI (משרת את הוט ופרטנר),IN4844A,חיפה,מרכז קסטרא,עירית חיפה,חיפה,197313,743772,אתר זעיר פנימי,02/02/2017,19/09/2022,07/09/2022,יש היתר,17.94,3.52,במפלס הרצפה מול אנטנה כלל כיוונית במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_IN4844A_20170202_1115.pdf,http://documents.sviva.gov.il/B002_1_IN4844A_20220919_1516.pdf,דור 3 4
5717,PHI (משרת את הוט ופרטנר),WI0320A,תל אביב-יפו,פינה ריבל והמסגר 9,עירית תל אביב,תל אביב יפו,179813,663305,אתר זעיר פנימי,14/11/2021,06/10/2022,07/09/2022,יש היתר,20.48,4.08,במפלס הרצפה מול אנטנת פנל במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_WI0320A_20211114_1705.pdf,http://documents.sviva.gov.il/B002_1_WI0320A_20221006_1641.pdf,דור 3 4
5718,PHI (משרת את הוט ופרטנר),WI0965B,הרצליה,הנדיב 71,עירית הרצליה,הרצליה,184300,675269,אתר זעיר פנימי,21/03/2022,06/10/2022,08/09/2022,יש היתר,33.33,6.89,במפלס הרצפה מול אנטנת פנל במרחק 0.5 מטר,http://documents.sviva.gov.il/B001_1_WI0965B_20220321_0840.pdf,http://documents.sviva.gov.il/B002_1_WI0965B_20221006_1643.pdf,דור 3 4
5719,PHI (משרת את הוט ופרטנר),SI5096A,באר שבע,שד` הנשיאים דרך אילת,עירית באר שבע,באר שבע,180495,572533,אתר זעיר פנימי,19/10/2014,14/09/2022,11/09/2022,יש היתר,41.35,6.57,מפלס הרצפה,http://documents.sviva.gov.il/B001_1_SI5096A_20141019_1422.pdf,http://documents.sviva.gov.il/B002_1_SI5096A_20220914_1811.pdf,דור 3 4
